insurer,sub_fund,fee_source_page,fee_source_locator,fee_source_url,fee_source_metric,fee_as_of_date,fee_verification_status,fee_verification_note
Manulife,Manulife Asian Short Duration Bond Fund,194,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Asian Small Cap Equity Fund,81,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Bridge Fund,155,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife China A-Shares Fund,198,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Dividend Advantage Fund,184,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife European Equity Fund,47,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Global Emerging Markets Fund,73,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Global Equity Fund,229,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Global Healthcare Fund,220,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Global Multi-Asset Income Fund,181,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Global Technology Fund,225,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Golden Asia Fund,33,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Golden Asia Growth Fund,16,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Golden Balanced Growth Fund,53,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Golden Global Balanced Fund,57,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Golden International Bond Fund,29,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Golden Regional China Fund,21,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Golden Singapore Growth Fund,24,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Golden Worldwide Equity Fund,10,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Builder Fund,172,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income SGD Fund,190,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Series – Asia Pacific Investment Grade Bond Fund,110,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Series – Asian Balanced Fund,104,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Series – Asian High Yield Bond Fund,123,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Series – Global Fixed Income Fund,132,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Series – Global Multi-Asset Diversified Income Fund,118,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Series – SGD Income Fund,128,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Series – Singapore Fund,88,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income Series – Strategic Income Fund,92,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Income and Growth Fund,203,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife India Equity Fund,51,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Japan Growth Fund,37,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Lifestyle Portfolios – Aggressive Fund,59,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Lifestyle Portfolios – Conservative Fund,69,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Lifestyle Portfolios – Growth Fund,61,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Lifestyle Portfolios – Moderate Fund,64,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Lifestyle Portfolios – Secure Fund,67,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Next Generation Technology Fund,207,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Regional China Fund,175,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Select Balanced Fund,138,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Select Conservative Fund,145,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Select Growth Fund,150,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Singapore Bond Fund,150,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Singapore Dividend Equity Fund,164,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife Thematica Fund,211,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Manulife,Manulife US Opportunities Fund,168,docs/research/ilp-source-archive-2026-03-31/manulife-ML-Fund-Report-SAR-2025.pdf,https://www.manulife.com.sg/content/dam/insurance/sg/funds/ML-Fund%20Report_SAR.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF manulife-ML-Fund-Report-SAR-2025.pdf
Prudential,PRULink ActiveInvest Portfolio Balanced Accumulation,1,docs/research/ilp-source-archive-2026-03-31/fee-verify-cache/360c3ebbb7a7-prulink-activeinvest-portfolio---balanced.pdf,https://www.prudential.com.sg/-/media/project/prudential/pdf/ebrochures/prulink-funds-updated/factsheets/prulink-activeinvest-portfolio---balanced.pdf,Continuing Investment Charge,,verified_exact,Verified against archived PDF 360c3ebbb7a7-prulink-activeinvest-portfolio---balanced.pdf
Prudential,PRULink ActiveInvest Portfolio Conservative Accumulation,1,docs/research/ilp-source-archive-2026-03-31/fee-verify-cache/6ddb9a6bb497-prulink-activeinvest-portfolio---conservative.pdf,https://www.prudential.com.sg/-/media/project/prudential/pdf/ebrochures/prulink-funds-updated/factsheets/prulink-activeinvest-portfolio---conservative.pdf,Continuing Investment Charge,,verified_exact,Verified against archived PDF 6ddb9a6bb497-prulink-activeinvest-portfolio---conservative.pdf
Prudential,PRULink ActiveInvest Portfolio Growth Accumulation,1,docs/research/ilp-source-archive-2026-03-31/fee-verify-cache/579b76bacc1a-prulink-activeinvest-portfolio---growth.pdf,https://www.prudential.com.sg/-/media/project/prudential/pdf/ebrochures/prulink-funds-updated/factsheets/prulink-activeinvest-portfolio---growth.pdf,Continuing Investment Charge,,verified_exact,Verified against archived PDF 579b76bacc1a-prulink-activeinvest-portfolio---growth.pdf
Prudential,PRULink ActiveInvest Portfolio Moderate Accumulation,1,docs/research/ilp-source-archive-2026-03-31/fee-verify-cache/abf181a479ae-prulink-activeinvest-portfolio---moderate.pdf,https://www.prudential.com.sg/-/media/project/prudential/pdf/ebrochures/prulink-funds-updated/factsheets/prulink-activeinvest-portfolio---moderate.pdf,Continuing Investment Charge,,verified_exact,Verified against archived PDF abf181a479ae-prulink-activeinvest-portfolio---moderate.pdf
Prudential,PRULink Adapt 2035 Fund,1,docs/research/ilp-source-archive-2026-03-31/fee-verify-cache/a7df0aa5f7ca-prulink-adapt-2035-fund-template.pdf,https://www.prudential.com.sg/-/media/project/prudential/pdf/ebrochures/prulink-funds-updated/factsheets/prulink-adapt-2035-fund-template.pdf,Continuing Investment Charge,,verified_exact,Verified against archived PDF a7df0aa5f7ca-prulink-adapt-2035-fund-template.pdf
Prudential,PRULink America Fund,1,docs/research/ilp-source-archive-2026-03-31/fee-verify-cache/b7362d1fa825-prulink-america-fund-template.pdf,https://www.prudential.com.sg/-/media/project/prudential/pdf/ebrochures/prulink-funds-updated/factsheets/prulink-america-fund-template.pdf,Continuing Investment Charge,,verified_exact,Verified against archived PDF b7362d1fa825-prulink-america-fund-template.pdf
Prudential,PRULink America Fund Accumulation,,https://www.prudential.com.sg/products/wealth-accumulation/ilp/prulink-funds/prulink-america-fund-accumulation#continuing-investment-charge,https://www.prudential.com.sg/products/wealth-accumulation/ilp/prulink-funds/prulink-america-fund-accumulation#continuing-investment-charge,Continuing Investment Charge,,verified_exact,Verified against official Prudential fund page HTML; fee appears in the Continuing Investment Charge card
Prudential,PRULink Asian American Managed Fund,1,docs/research/ilp-source-archive-2026-03-31/fee-verify-cache/6138d4549cef-prulink-asian-american-managed-fund-template.pdf,https://www.prudential.com.sg/-/media/project/prudential/pdf/ebrochures/prulink-funds-updated/factsheets/prulink-asian-american-managed-fund-template.pdf,Continuing Investment Charge,,verified_exact,Verified against archived PDF 6138d4549cef-prulink-asian-american-managed-fund-template.pdf
Prudential,PRULink Asian Equity Fund,1,docs/research/ilp-source-archive-2026-03-31/fee-verify-cache/ac10aa73b50e-prulink-asian-equity-fund-template.pdf,https://www.prudential.com.sg/-/media/project/prudential/pdf/ebrochures/prulink-funds-updated/factsheets/prulink-asian-equity-fund-template.pdf,Continuing Investment Charge,,verified_exact,Verified against archived PDF ac10aa73b50e-prulink-asian-equity-fund-template.pdf
